FSRQ,DWJZ,LJJZ,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,NAVTYPE,SDATE,ACTUALSYI,DTYPE,FHSP
2011-11-17,1.0350,1.0350,,,1,0.00,开放申购,开放赎回,,,,
2011-11-16,1.0350,1.0350,,,1,-0.58,开放申购,开放赎回,,,,
2011-11-15,1.0410,1.0410,,,1,0.58,开放申购,开放赎回,,,,
2011-11-14,1.0350,1.0350,,,1,0.29,开放申购,开放赎回,,,,
2011-11-11,1.0320,1.0320,,,1,0.19,开放申购,开放赎回,,,,
2011-11-10,1.0300,1.0300,,,1,0.39,开放申购,开放赎回,,,,
2011-11-09,1.0260,1.0260,,,1,0.29,开放申购,开放赎回,,,,
2011-11-08,1.0230,1.0230,,,1,0.10,开放申购,开放赎回,,,,
2011-11-07,1.0220,1.0220,,,1,-0.10,开放申购,开放赎回,,,,
2011-11-04,1.0230,1.0230,,,1,0.10,开放申购,开放赎回,,,,
2011-11-03,1.0220,1.0220,,,1,-0.20,开放申购,开放赎回,,,,
2011-11-02,1.0240,1.0240,,,1,0.49,开放申购,开放赎回,,,,
2011-11-01,1.0190,1.0190,,,1,0.20,开放申购,开放赎回,,,,
2011-10-31,1.0170,1.0170,,,1,0.10,开放申购,开放赎回,,,,
2011-10-28,1.0160,1.0160,,,1,0.20,开放申购,开放赎回,,,,
2011-10-27,1.0140,1.0140,,,1,-0.20,开放申购,开放赎回,,,,
2011-10-26,1.0160,1.0160,,,1,0.00,开放申购,开放赎回,,,,
2011-10-25,1.0160,1.0160,,,1,0.20,开放申购,开放赎回,,,,
2011-10-24,1.0140,1.0140,,,1,0.20,开放申购,开放赎回,,,,
2011-10-21,1.0120,1.0120,,,1,0.10,开放申购,开放赎回,,,,
2011-10-20,1.0110,1.0110,,,1,0.60,开放申购,开放赎回,,,,
2011-10-19,1.0050,1.0050,,,1,0.20,开放申购,开放赎回,,,,
2011-10-18,1.0030,1.0030,,,1,-0.30,开放申购,开放赎回,,,,
2011-10-17,1.0060,1.0060,,,1,0.30,开放申购,开放赎回,,,,
2011-10-14,1.0030,1.0030,,,1,0.30,开放申购,开放赎回,,,,
2011-10-13,1.0000,1.0000,,,1,0.30,开放申购,开放赎回,,,,
2011-10-12,0.9970,0.9970,,,1,0.30,开放申购,开放赎回,,,,
2011-10-11,0.9940,0.9940,,,1,0.20,开放申购,开放赎回,,,,
2011-10-10,0.9920,0.9920,,,1,0.00,开放申购,开放赎回,,,,
2011-09-30,0.9920,0.9920,,,1,0.10,开放申购,开放赎回,,,,
2011-09-29,0.9910,0.9910,,,1,-0.30,开放申购,开放赎回,,,,
2011-09-28,0.9940,0.9940,,,1,-0.30,开放申购,开放赎回,,,,
2011-09-27,0.9970,0.9970,,,1,0.00,开放申购,开放赎回,,,,
2011-09-26,0.9970,0.9970,,,1,-0.20,开放申购,开放赎回,,,,
2011-09-23,0.9990,0.9990,,,1,-0.30,开放申购,开放赎回,,,,
2011-09-22,1.0020,1.0020,,,1,-0.69,开放申购,开放赎回,,,,
2011-09-21,1.0090,1.0090,,,1,0.40,开放申购,开放赎回,,,,
2011-09-20,1.0050,1.0050,,,1,0.20,开放申购,开放赎回,,,,
2011-09-19,1.0030,1.0030,,,1,-0.50,开放申购,开放赎回,,,,
2011-09-16,1.0080,1.0080,,,1,0.10,开放申购,开放赎回,,,,
2011-09-15,1.0070,1.0070,,,1,0.00,开放申购,开放赎回,,,,
2011-09-14,1.0070,1.0070,,,1,0.30,开放申购,开放赎回,,,,
2011-09-13,1.0040,1.0040,,,1,0.00,开放申购,开放赎回,,,,
2011-09-09,1.0040,1.0040,,,1,-0.10,开放申购,开放赎回,,,,
2011-09-08,1.0050,1.0050,,,1,-0.10,开放申购,开放赎回,,,,
2011-09-07,1.0060,1.0060,,,1,0.40,开放申购,开放赎回,,,,
2011-09-06,1.0020,1.0020,,,1,-0.30,开放申购,开放赎回,,,,
2011-09-05,1.0050,1.0050,,,1,-0.69,开放申购,开放赎回,,,,
2011-09-02,1.0120,1.0120,,,1,-0.20,开放申购,开放赎回,,,,
2011-09-01,1.0140,1.0140,,,1,-0.10,开放申购,开放赎回,,,,
2011-08-31,1.0150,1.0150,,,1,-0.20,开放申购,开放赎回,,,,
2011-08-30,1.0170,1.0170,,,1,-0.39,开放申购,开放赎回,,,,
2011-08-29,1.0210,1.0210,,,1,-0.49,开放申购,开放赎回,,,,
2011-08-26,1.0260,1.0260,,,1,-0.10,开放申购,开放赎回,,,,
2011-08-25,1.0270,1.0270,,,1,0.29,开放申购,开放赎回,,,,
2011-08-24,1.0240,1.0240,,,1,0.00,开放申购,开放赎回,,,,
2011-08-23,1.0240,1.0240,,,1,0.29,开放申购,开放赎回,,,,
2011-08-22,1.0210,1.0210,,,1,-0.20,开放申购,开放赎回,,,,
2011-08-19,1.0230,1.0230,,,1,-0.29,开放申购,开放赎回,,,,
2011-08-18,1.0260,1.0260,,,1,-0.10,开放申购,开放赎回,,,,
2011-08-17,1.0270,1.0270,,,1,0.00,开放申购,开放赎回,,,,
2011-08-16,1.0270,1.0270,,,1,-0.10,开放申购,开放赎回,,,,
2011-08-15,1.0280,1.0280,,,1,0.19,开放申购,开放赎回,,,,
2011-08-12,1.0260,1.0260,,,1,0.59,开放申购,开放赎回,,,,
2011-08-11,1.0200,1.0200,,,1,0.59,开放申购,开放赎回,,,,
2011-08-10,1.0140,1.0140,,,1,1.10,开放申购,开放赎回,,,,
2011-08-09,1.0030,1.0030,,,1,0.10,开放申购,开放赎回,,,,
2011-08-08,1.0020,1.0020,,,1,-0.60,开放申购,开放赎回,,,,
2011-08-05,1.0080,1.0080,,,1,-0.10,开放申购,开放赎回,,,,
2011-08-04,1.0090,1.0090,,,1,0.20,开放申购,开放赎回,,,,
2011-08-03,1.0070,1.0070,,,1,-0.20,开放申购,开放赎回,,,,
2011-08-02,1.0090,1.0090,,,1,0.00,开放申购,开放赎回,,,,
2011-08-01,1.0090,1.0090,,,1,0.00,开放申购,开放赎回,,,,
2011-07-29,1.0090,1.0090,,,1,-0.10,开放申购,开放赎回,,,,
2011-07-28,1.0100,1.0100,,,1,-0.20,开放申购,开放赎回,,,,
2011-07-27,1.0120,1.0120,,,1,0.20,开放申购,开放赎回,,,,
2011-07-26,1.0100,1.0100,,,1,0.10,开放申购,开放赎回,,,,
2011-07-25,1.0090,1.0090,,,1,-0.69,开放申购,开放赎回,,,,
2011-07-22,1.0160,1.0160,,,1,0.20,开放申购,开放赎回,,,,
2011-07-21,1.0140,1.0140,,,1,-0.20,开放申购,开放赎回,,,,
2011-07-20,1.0160,1.0160,,,1,-0.20,开放申购,开放赎回,,,,
2011-07-19,1.0180,1.0180,,,1,-0.20,开放申购,开放赎回,,,,
2011-07-18,1.0200,1.0200,,,1,-0.29,开放申购,开放赎回,,,,
2011-07-15,1.0230,1.0230,,,1,0.69,开放申购,开放赎回,,,,
2011-07-14,1.0160,1.0160,,,1,0.30,开放申购,开放赎回,,,,
2011-07-13,1.0130,1.0130,,,1,0.20,开放申购,开放赎回,,,,
2011-07-12,1.0110,1.0110,,,1,-0.20,开放申购,开放赎回,,,,
2011-07-11,1.0130,1.0130,,,1,0.20,开放申购,开放赎回,,,,
2011-07-08,1.0110,1.0110,,,1,0.10,开放申购,开放赎回,,,,
2011-07-07,1.0100,1.0100,,,1,0.30,开放申购,开放赎回,,,,
2011-07-06,1.0070,1.0070,,,1,0.00,开放申购,开放赎回,,,,
2011-07-05,1.0070,1.0070,,,1,0.00,开放申购,开放赎回,,,,
2011-07-04,1.0070,1.0070,,,1,0.50,开放申购,开放赎回,,,,
2011-07-01,1.0020,1.0020,,,1,0.20,开放申购,开放赎回,,,,
2011-06-30,1.0000,1.0000,,,1,0.30,开放申购,开放赎回,,,,
2011-06-29,0.9970,0.9970,,,1,-0.40,开放申购,开放赎回,,,,
2011-06-28,1.0010,1.0010,,,1,-0.10,开放申购,开放赎回,,,,
2011-06-27,1.0020,1.0020,,,1,0.20,开放申购,开放赎回,,,,
2011-06-24,1.0000,1.0000,,,1,0.40,开放申购,开放赎回,,,,
2011-06-23,0.9960,0.9960,,,1,0.40,开放申购,开放赎回,,,,
2011-06-22,0.9920,0.9920,,,1,-0.10,开放申购,开放赎回,,,,
2011-06-21,0.9930,0.9930,,,1,0.20,开放申购,开放赎回,,,,
2011-06-20,0.9910,0.9910,,,1,-0.20,开放申购,开放赎回,,,,
2011-06-17,0.9930,0.9930,,,1,-0.10,开放申购,开放赎回,,,,
2011-06-16,0.9940,0.9940,,,1,-0.30,开放申购,开放赎回,,,,
2011-06-15,0.9970,0.9970,,,1,-0.40,开放申购,开放赎回,,,,
2011-06-14,1.0010,1.0010,,,1,0.10,开放申购,开放赎回,,,,
2011-06-13,1.0000,1.0000,,,1,0.00,开放申购,开放赎回,,,,
2011-06-10,1.0000,1.0000,,,1,0.00,开放申购,开放赎回,,,,
2011-06-09,1.0000,1.0000,,,1,-0.40,开放申购,开放赎回,,,,
2011-06-08,1.0040,1.0040,,,1,-0.10,开放申购,开放赎回,,,,
2011-06-07,1.0050,1.0050,,,1,0.00,开放申购,开放赎回,,,,
2011-06-03,1.0050,1.0050,,,1,0.00,开放申购,开放赎回,,,,
2011-06-02,1.0050,1.0050,,,1,-0.30,开放申购,开放赎回,,,,
2011-06-01,1.0080,1.0080,,,1,0.20,开放申购,开放赎回,,,,
2011-05-31,1.0060,1.0060,,,1,0.10,开放申购,开放赎回,,,,
2011-05-30,1.0050,1.0050,,,1,-0.10,开放申购,开放赎回,,,,
2011-05-27,1.0060,1.0060,,,1,0.00,开放申购,开放赎回,,,,
2011-05-26,1.0060,1.0060,,,1,-0.10,开放申购,开放赎回,,,,
2011-05-25,1.0070,1.0070,,,1,-0.20,开放申购,开放赎回,,,,
2011-05-24,1.0090,1.0090,,,1,0.00,开放申购,开放赎回,,,,
2011-05-23,1.0090,1.0090,,,1,-0.49,开放申购,开放赎回,,,,
2011-05-20,1.0140,1.0140,,,1,0.00,开放申购,开放赎回,,,,
2011-05-19,1.0140,1.0140,,,1,-0.10,开放申购,开放赎回,,,,
2011-05-18,1.0150,1.0150,,,1,0.10,开放申购,开放赎回,,,,
2011-05-17,1.0140,1.0140,,,1,-0.10,开放申购,开放赎回,,,,
2011-05-16,1.0150,1.0150,,,1,0.00,开放申购,开放赎回,,,,
2011-05-13,1.0150,1.0150,,,1,0.00,开放申购,开放赎回,,,,
2011-05-12,1.0150,1.0150,,,1,-0.10,开放申购,开放赎回,,,,
2011-05-11,1.0160,1.0160,,,1,0.10,开放申购,开放赎回,,,,
2011-05-10,1.0150,1.0150,,,1,0.20,开放申购,开放赎回,,,,
2011-05-09,1.0130,1.0130,,,1,0.20,开放申购,开放赎回,,,,
2011-05-06,1.0110,1.0110,,,1,0.00,开放申购,开放赎回,,,,
2011-05-05,1.0110,1.0110,,,1,0.10,开放申购,开放赎回,,,,
2011-05-04,1.0100,1.0100,,,1,-0.20,开放申购,开放赎回,,,,
2011-05-03,1.0120,1.0120,,,1,0.00,开放申购,开放赎回,,,,
2011-04-29,1.0120,1.0120,,,1,0.10,开放申购,开放赎回,,,,
2011-04-28,1.0110,1.0110,,,1,-0.20,开放申购,开放赎回,,,,
2011-04-27,1.0130,1.0130,,,1,-0.10,开放申购,开放赎回,,,,
2011-04-26,1.0140,1.0140,,,1,-0.10,开放申购,开放赎回,,,,
2011-04-25,1.0150,1.0150,,,1,-0.29,开放申购,开放赎回,,,,
2011-04-22,1.0180,1.0180,,,1,-0.10,开放申购,开放赎回,,,,
2011-04-21,1.0190,1.0190,,,1,0.10,开放申购,开放赎回,,,,
2011-04-20,1.0180,1.0180,,,1,0.10,开放申购,开放赎回,,,,
2011-04-19,1.0170,1.0170,,,1,-0.49,开放申购,开放赎回,,,,
2011-04-18,1.0220,1.0220,,,1,0.20,开放申购,开放赎回,,,,
2011-04-15,1.0200,1.0200,,,1,0.10,开放申购,开放赎回,,,,
2011-04-14,1.0190,1.0190,,,1,0.10,开放申购,开放赎回,,,,
2011-04-13,1.0180,1.0180,,,1,0.39,开放申购,开放赎回,,,,
2011-04-12,1.0140,1.0140,,,1,0.00,开放申购,开放赎回,,,,
2011-04-11,1.0140,1.0140,,,1,0.10,开放申购,开放赎回,,,,
2011-04-08,1.0130,1.0130,,,1,0.20,开放申购,开放赎回,,,,
2011-04-07,1.0110,1.0110,,,1,0.10,开放申购,开放赎回,,,,
2011-04-06,1.0100,1.0100,,,1,0.00,开放申购,开放赎回,,,,
2011-04-01,1.0100,1.0100,,,1,0.30,开放申购,开放赎回,,,,
2011-03-31,1.0070,1.0070,,,1,-0.10,开放申购,开放赎回,,,,
2011-03-30,1.0080,1.0080,,,1,-0.10,开放申购,开放赎回,,,,
2011-03-29,1.0090,1.0090,,,1,-0.30,开放申购,开放赎回,,,,
2011-03-28,1.0120,1.0120,,,1,-0.10,开放申购,开放赎回,,,,
2011-03-25,1.0130,1.0130,,,1,0.20,开放申购,开放赎回,,,,
2011-03-24,1.0110,1.0110,,,1,0.00,开放申购,开放赎回,,,,
2011-03-23,1.0110,1.0110,,,1,0.20,开放申购,开放赎回,,,,
2011-03-22,1.0090,1.0090,,,1,0.10,开放申购,开放赎回,,,,
2011-03-21,1.0080,1.0080,,,1,0.00,开放申购,开放赎回,,,,
2011-03-18,1.0080,1.0080,,,1,0.20,开放申购,开放赎回,,,,
2011-03-17,1.0060,1.0060,,,1,-0.30,开放申购,开放赎回,,,,
2011-03-16,1.0090,1.0090,,,1,0.30,开放申购,开放赎回,,,,
2011-03-15,1.0060,1.0060,,,1,-0.10,开放申购,开放赎回,,,,
2011-03-14,1.0070,1.0070,,,1,0.20,开放申购,开放赎回,,,,
2011-03-11,1.0050,1.0050,,,1,-0.10,开放申购,开放赎回,,,,
2011-03-10,1.0060,1.0060,,,1,-0.20,开放申购,开放赎回,,,,
2011-03-09,1.0080,1.0080,,,1,0.30,开放申购,开放赎回,,,,
2011-03-08,1.0050,1.0050,,,1,0.00,开放申购,开放赎回,,,,
2011-03-07,1.0050,1.0050,,,1,0.30,开放申购,开放赎回,,,,
2011-03-04,1.0020,1.0020,,,1,0.30,开放申购,开放赎回,,,,
2011-03-03,0.9990,0.9990,,,1,0.00,开放申购,开放赎回,,,,
2011-03-02,0.9990,0.9990,,,1,0.00,开放申购,开放赎回,,,,
2011-03-01,0.9990,0.9990,,,1,0.10,开放申购,开放赎回,,,,
2011-02-28,0.9980,0.9980,,,1,0.20,开放申购,开放赎回,,,,
2011-02-25,0.9960,0.9960,,,1,0.00,开放申购,开放赎回,,,,
2011-02-24,0.9960,0.9960,,,1,0.10,开放申购,开放赎回,,,,
2011-02-23,0.9950,0.9950,,,1,0.20,开放申购,开放赎回,,,,
2011-02-22,0.9930,0.9930,,,1,-0.20,开放申购,开放赎回,,,,
2011-02-21,0.9950,0.9950,,,1,0.10,开放申购,开放赎回,,,,
2011-02-18,0.9940,0.9940,,,1,-0.10,开放申购,开放赎回,,,,
2011-02-17,0.9950,0.9950,,,1,0.00,开放申购,开放赎回,,,,
2011-02-16,0.9950,0.9950,,,1,0.00,开放申购,开放赎回,,,,
2011-02-15,0.9950,0.9950,,,1,-0.10,开放申购,开放赎回,,,,
2011-02-14,0.9960,0.9960,,,1,0.30,开放申购,开放赎回,,,,
2011-02-11,0.9930,0.9930,,,1,0.20,开放申购,开放赎回,,,,
2011-02-10,0.9910,0.9910,,,1,0.30,开放申购,开放赎回,,,,
2011-02-09,0.9880,0.9880,,,1,-0.40,开放申购,开放赎回,,,,
2011-02-01,0.9920,0.9920,,,1,0.00,开放申购,开放赎回,,,,
2011-01-31,0.9920,0.9920,,,1,0.10,开放申购,开放赎回,,,,
2011-01-28,0.9910,0.9910,,,1,0.10,开放申购,开放赎回,,,,
2011-01-27,0.9900,0.9900,,,1,0.10,开放申购,开放赎回,,,,
2011-01-26,0.9890,0.9890,,,1,0.30,开放申购,开放赎回,,,,
2011-01-25,0.9860,0.9860,,,1,-0.10,开放申购,开放赎回,,,,
2011-01-24,0.9870,0.9870,,,1,-0.30,开放申购,开放赎回,,,,
2011-01-21,0.9900,0.9900,,,1,-0.20,开放申购,开放赎回,,,,
2011-01-20,0.9920,0.9920,,,1,-0.40,开放申购,开放赎回,,,,
2011-01-19,0.9960,0.9960,,,1,0.00,开放申购,开放赎回,,,,
2011-01-18,0.9960,0.9960,,,1,0.10,开放申购,开放赎回,,,,
2011-01-17,0.9950,0.9950,,,1,-0.70,开放申购,开放赎回,,,,
2011-01-14,1.0020,1.0020,,,1,-0.40,开放申购,开放赎回,,,,
2011-01-13,1.0060,1.0060,,,1,0.20,开放申购,开放赎回,,,,
2011-01-12,1.0040,1.0040,,,1,0.10,开放申购,开放赎回,,,,
2011-01-11,1.0030,1.0030,,,1,-0.20,开放申购,开放赎回,,,,
2011-01-10,1.0050,1.0050,,,1,-0.40,开放申购,开放赎回,,,,
2011-01-07,1.0090,1.0090,,,1,0.10,开放申购,开放赎回,,,,
2011-01-06,1.0080,1.0080,,,1,-0.10,开放申购,开放赎回,,,,
2011-01-05,1.0090,1.0090,,,1,-0.10,开放申购,开放赎回,,,,
2011-01-04,1.0100,1.0100,,,1,0.30,开放申购,开放赎回,,,,
2010-12-31,1.0070,1.0070,,,1,0.30,开放申购,开放赎回,,,,
2010-12-30,1.0040,1.0040,,,1,0.40,开放申购,开放赎回,,,,
2010-12-29,1.0000,1.0000,,,1,0.40,开放申购,开放赎回,,,,
2010-12-28,0.9960,0.9960,,,1,-0.10,开放申购,开放赎回,,,,
2010-12-27,0.9970,0.9970,,,1,-0.50,开放申购,开放赎回,,,,
2010-12-24,1.0020,1.0020,,,1,-0.50,开放申购,开放赎回,,,,
2010-12-23,1.0070,1.0070,,,1,-0.40,开放申购,开放赎回,,,,
2010-12-22,1.0110,1.0110,,,1,-0.20,开放申购,开放赎回,,,,
2010-12-21,1.0130,1.0130,,,1,-0.10,开放申购,开放赎回,,,,
2010-12-20,1.0140,1.0140,,,1,-0.10,开放申购,开放赎回,,,,
2010-12-17,1.0150,1.0150,,,1,0.10,开放申购,开放赎回,,,,
2010-12-16,1.0140,1.0140,,,1,0.10,开放申购,开放赎回,,,,
2010-12-15,1.0130,1.0130,,,1,-0.10,开放申购,开放赎回,,,,
2010-12-14,1.0140,1.0140,,,1,0.30,开放申购,开放赎回,,,,
2010-12-13,1.0110,1.0110,,,1,0.50,开放申购,开放赎回,,,,
2010-12-10,1.0060,1.0060,,,1,0.30,开放申购,开放赎回,,,,
2010-12-09,1.0030,1.0030,,,1,-0.30,开放申购,开放赎回,,,,
2010-12-08,1.0060,1.0060,,,1,0.00,开放申购,开放赎回,,,,
2010-12-07,1.0060,1.0060,,,1,0.20,开放申购,开放赎回,,,,
2010-12-06,1.0040,1.0040,,,1,-0.10,开放申购,开放赎回,,,,
2010-12-03,1.0050,1.0050,,,1,-0.10,开放申购,开放赎回,,,,
2010-12-02,1.0060,1.0060,,,1,0.10,开放申购,开放赎回,,,,
2010-12-01,1.0050,1.0050,,,1,0.10,开放申购,开放赎回,,,,
2010-11-30,1.0040,1.0040,,,1,-0.40,开放申购,开放赎回,,,,
