日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量
2019-04-18,'000300,沪深300,4072.0753,4094.0533,4056.2356,4085.1148,4087.2398,-15.1645,-0.371,146562123
2019-04-17,'000300,沪深300,4087.2398,4106.6158,4057.5032,4080.7172,4085.7891,1.4507,0.0355,180367117
2019-04-16,'000300,沪深300,4085.7891,4085.7891,3943.4879,3958.0963,3975.5244,110.2647,2.7736,202041966
2019-04-15,'000300,沪深300,3975.5244,4085.3882,3974.2264,4056.4919,3988.6168,-13.0924,-0.3282,182645571
2019-04-12,'000300,沪深300,3988.6168,4006.9335,3961.464,3986.7822,3997.5778,-8.961,-0.2242,135862118
2019-04-11,'000300,沪深300,3997.5778,4097.1249,3990.239,4083.4618,4085.847,-88.2692,-2.1604,169049641
2019-04-10,'000300,沪深300,4085.847,4115.378,4035.4741,4062.4425,4075.4301,10.4169,0.2556,194687613
2019-04-09,'000300,沪深300,4075.4301,4084.243,4038.2825,4063.8139,4057.2286,18.2015,0.4486,182956808
2019-04-08,'000300,沪深300,4057.2286,4122.6034,4017.4887,4097.1027,4062.2309,-5.0023,-0.1231,267505576
2019-04-04,'000300,沪深300,4062.2309,4072.1138,4021.7055,4039.7415,4022.1566,40.0743,0.9963,260410939
2019-04-03,'000300,沪深300,4022.1566,4026.4972,3939.7837,3947.8697,3971.2852,50.8714,1.281,231917368
2019-04-02,'000300,沪深300,3971.2852,3988.0975,3956.5059,3986.3443,3973.928,-2.6428,-0.0665,226000341
2019-04-01,'000300,沪深300,3973.928,3982.9091,3901.1698,3901.1698,3872.3412,101.5868,2.6234,271382704
2019-03-29,'000300,沪深300,3872.3412,3876.379,3739.7739,3739.7739,3728.3953,143.9459,3.8608,215639103
2019-03-28,'000300,沪深300,3728.3953,3755.716,3710.0814,3731.0612,3743.3878,-14.9925,-0.4005,133272129
2019-03-27,'000300,沪深300,3743.3878,3750.2642,3703.4508,3724.4058,3700.4388,42.949,1.1606,138758454
2019-03-26,'000300,沪深300,3700.4388,3770.843,3687.5472,3766.5287,3742.8252,-42.3864,-1.1325,173046579
2019-03-25,'000300,沪深300,3742.8252,3807.1793,3741.6062,3776.4426,3833.8013,-90.9761,-2.373,198586329
2019-03-22,'000300,沪深300,3833.8013,3845.5808,3786.5917,3838.1255,3836.8913,-3.09,-0.0805,171356993
2019-03-21,'000300,沪深300,3836.8913,3864.0696,3823.4661,3840.2783,3835.4397,1.4516,0.0378,196310310
2019-03-20,'000300,沪深300,3835.4397,3855.1465,3790.5119,3825.3356,3833.9626,1.4771,0.0385,175632090
2019-03-19,'000300,沪深300,3833.9626,3868.335,3815.2187,3856.5885,3851.7479,-17.7853,-0.4617,181727110
2019-03-18,'000300,沪深300,3851.7479,3851.7479,3733.6781,3753.6436,3745.005,106.7429,2.8503,216928060
2019-03-15,'000300,沪深300,3745.005,3782.2364,3713.936,3713.936,3698.4858,46.5192,1.2578,175174544
2019-03-14,'000300,沪深300,3698.4858,3747.819,3673.8509,3710.2934,3724.1941,-25.7083,-0.6903,190817237
2019-03-13,'000300,沪深300,3724.1941,3763.0926,3708.8145,3758.713,3755.3519,-31.1578,-0.8297,233682248
2019-03-12,'000300,沪深300,3755.3519,3804.72,3723.6785,3758.3151,3729.9546,25.3973,0.6809,274926382
2019-03-11,'000300,沪深300,3729.9546,3731.9091,3650.8125,3663.9772,3657.579,72.3756,1.9788,230912865
2019-03-08,'000300,沪深300,3657.579,3774.5431,3656.1917,3721.4016,3808.8497,-151.2707,-3.9716,317990077
2019-03-07,'000300,沪深300,3808.8497,3845.182,3778.8004,3841.1456,3848.0903,-39.2406,-1.0197,329846548
2019-03-06,'000300,沪深300,3848.0903,3855.1556,3787.5225,3822.8588,3816.0132,32.0771,0.8406,318077371
2019-03-05,'000300,沪深300,3816.0132,3816.1621,3770.7858,3785.3762,3794.104,21.9092,0.5775,230853166
2019-03-04,'000300,沪深300,3794.104,3886.5797,3764.7764,3783.0367,3749.7143,44.3897,1.1838,323490126
2019-03-01,'000300,沪深300,3749.7143,3749.7143,3668.7653,3699.2157,3669.3703,80.344,2.1896,204711004
2019-02-28,'000300,沪深300,3669.3703,3695.4646,3650.0537,3675.2642,3678.3921,-9.0218,-0.2453,184810220
2019-02-27,'000300,沪深300,3678.3921,3737.6317,3638.3334,3682.8116,3684.6935,-6.3014,-0.171,286236007
2019-02-26,'000300,沪深300,3684.6935,3762.1128,3679.2705,3734.7059,3729.4831,-44.7896,-1.201,358038698
2019-02-25,'000300,沪深300,3729.4831,3729.4831,3574.6885,3575.8528,3520.1182,209.3649,5.9477,342557122
2019-02-22,'000300,沪深300,3520.1182,3520.1182,3417.9784,3439.3781,3442.7056,77.4126,2.2486,187237974
2019-02-21,'000300,沪深300,3442.7056,3500.2519,3431.631,3450.1411,3451.9273,-9.2217,-0.2671,180143287
2019-02-20,'000300,沪深300,3451.9273,3463.7735,3421.505,3449.9321,3439.6078,12.3195,0.3582,147390311
2019-02-19,'000300,沪深300,3439.6078,3480.7938,3419.0731,3454.7216,3445.7448,-6.137,-0.1781,179083785
2019-02-18,'000300,沪深300,3445.7448,3445.7448,3366.423,3366.423,3338.7047,107.0401,3.206,182886089
2019-02-15,'000300,沪深300,3338.7047,3395.0294,3335.8705,3391.242,3402.1403,-63.4356,-1.8646,143668603
2019-02-14,'000300,沪深300,3402.1403,3415.3994,3381.9821,3392.8547,3397.0276,5.1127,0.1505,151127290
2019-02-13,'000300,沪深300,3397.0276,3405.5773,3329.1436,3337.7794,3330.3353,66.6923,2.0026,163828332
2019-02-12,'000300,沪深300,3330.3353,3335.3606,3298.6337,3306.3523,3306.4725,23.8628,0.7217,122232462
2019-02-11,'000300,沪深300,3306.4725,3307.0638,3239.8079,3239.8079,3247.3971,59.0754,1.8192,98818434
2019-02-01,'000300,沪深300,3247.3971,3247.4956,3207.7168,3225.7335,3201.6331,45.764,1.4294,82019641
2019-01-31,'000300,沪深300,3201.6331,3216.0673,3178.0105,3182.6987,3168.4829,33.1502,1.0462,86247839
2019-01-30,'000300,沪深300,3168.4829,3202.896,3167.8934,3181.6551,3193.9698,-25.4869,-0.798,63746517
2019-01-29,'000300,沪深300,3193.9698,3200.9898,3148.2345,3177.261,3183.7777,10.1921,0.3201,77658334
2019-01-28,'000300,沪深300,3183.7777,3228.8678,3174.7243,3203.1189,3184.4696,-0.6919,-0.0217,82622431
2019-01-25,'000300,沪深300,3184.4696,3203.1747,3164.4082,3165.1814,3158.7817,25.6879,0.8132,83967729
2019-01-24,'000300,沪深300,3158.7817,3165.6296,3125.3008,3146.6046,3141.0532,17.7285,0.5644,72934636
2019-01-23,'000300,沪深300,3141.0532,3157.6269,3131.8673,3136.096,3143.3171,-2.2639,-0.072,59870478
2019-01-22,'000300,沪深300,3143.3171,3181.9494,3135.3378,3181.9494,3185.6364,-42.3193,-1.3284,72990528
2019-01-21,'000300,沪深300,3185.6364,3199.2134,3170.8773,3170.8773,3168.1739,17.4625,0.5512,93915022
2019-01-18,'000300,沪深300,3168.1739,3171.6864,3120.3458,3124.5025,3111.4168,56.7571,1.8242,103963834
2019-01-17,'000300,沪深300,3111.4168,3141.7099,3110.0608,3132.6285,3128.6517,-17.2349,-0.5509,80174871
2019-01-16,'000300,沪深300,3128.6517,3135.0117,3117.2926,3126.1347,3127.9904,0.6613,0.0211,80214341
2019-01-15,'000300,沪深300,3127.9904,3129.3708,3064.6705,3071.5185,3067.7845,60.2059,1.9625,88772962
2019-01-14,'000300,沪深300,3067.7845,3097.4064,3064.3827,3092.4984,3094.7782,-26.9937,-0.8722,66121702
2019-01-11,'000300,沪深300,3094.7782,3102.8333,3071.0264,3082.2615,3072.6864,22.0918,0.719,71786424
2019-01-10,'000300,沪深300,3072.6864,3092.5411,3062.5721,3077.4817,3078.4759,-5.7895,-0.1881,85271756
2019-01-09,'000300,沪深300,3078.4759,3117.9614,3062.8474,3065.2307,3047.7035,30.7724,1.0097,107364350
2019-01-08,'000300,沪深300,3047.7035,3055.51,3038.5339,3049.8747,3054.303,-6.5995,-0.2161,86170585
2019-01-07,'000300,沪深300,3054.303,3061.749,3035.9123,3055.1535,3035.8741,18.4289,0.607,101164359
2019-01-04,'000300,沪深300,3035.8741,3036.8147,2935.8295,2940.1916,2964.8421,71.032,2.3958,103318972
2019-01-03,'000300,沪深300,2964.8421,3000.4413,2953.2548,2963.0186,2969.5353,-4.6932,-0.158,70867103
2019-01-02,'000300,沪深300,2969.5353,3018.7759,2958.4883,3017.0674,3010.6536,-41.1183,-1.3658,68663021
2018-12-28,'000300,沪深300,3010.6536,3024.3525,2984.8177,2994.795,2990.5057,20.1479,0.6737,71053779
2018-12-27,'000300,沪深300,2990.5057,3047.2348,2990.5057,3042.9491,3002.0327,-11.527,-0.384,80541785
2018-12-26,'000300,沪深300,3002.0327,3029.0608,2996.4829,3012.869,3017.2815,-15.2488,-0.5054,55647032
2018-12-25,'000300,沪深300,3017.2815,3030.1418,2964.875,3006.8787,3038.1981,-20.9166,-0.6885,78689425
2018-12-24,'000300,沪深300,3038.1981,3040.3524,3007.3292,3015.4974,3029.3951,8.803,0.2906,57299615
2018-12-21,'000300,沪深300,3029.3951,3057.4007,3007.6096,3055.3258,3067.4169,-38.0218,-1.2395,76758101
2018-12-20,'000300,沪深300,3067.4169,3097.7202,3044.2929,3083.5441,3091.1255,-23.7086,-0.767,69749463
2018-12-19,'000300,沪深300,3091.1255,3137.0099,3086.7579,3133.7416,3128.4265,-37.301,-1.1923,55522299
2018-12-18,'000300,沪深300,3128.4265,3165.0018,3114.4684,3139.9493,3161.1966,-32.7701,-1.0366,63820319
2018-12-17,'000300,沪深300,3161.1966,3167.5125,3134.3653,3158.2844,3165.9109,-4.7143,-0.1489,66497007
2018-12-14,'000300,沪深300,3165.9109,3210.7221,3165.9109,3207.3481,3219.6924,-53.7815,-1.6704,84301250
2018-12-13,'000300,沪深300,3219.6924,3234.0817,3169.4234,3178.891,3170.6092,49.0832,1.5481,90442755
2018-12-12,'000300,沪深300,3170.6092,3182.2107,3160.2784,3181.566,3159.8158,10.7934,0.3416,53309914
2018-12-11,'000300,沪深300,3159.8158,3161.9557,3143.6072,3148.2256,3144.7631,15.0527,0.4787,53223877
2018-12-10,'000300,沪深300,3144.7631,3170.1523,3134.3845,3153.5228,3181.5646,-36.8015,-1.1567,63437273
2018-12-07,'000300,沪深300,3181.5646,3193.8191,3176.7061,3187.4919,3181.673,-0.1084,-0.0034,53361924
2018-12-06,'000300,沪深300,3181.673,3223.5219,3179.8948,3218.113,3252.0041,-70.3311,-2.1627,76328771
2018-12-05,'000300,沪深300,3252.0041,3266.9039,3219.9785,3224.2556,3267.7095,-15.7054,-0.4806,76153052
2018-12-04,'000300,沪深300,3267.7095,3267.94,3243.6951,3256.2282,3260.9502,6.7593,0.2073,79415039
2018-12-03,'000300,沪深300,3260.9502,3273.6397,3228.3611,3260.6862,3172.69,88.2602,2.7819,121487157
2018-11-30,'000300,沪深300,3172.69,3175.154,3132.423,3136.1962,3137.6542,35.0358,1.1166,70921044
2018-11-29,'000300,沪深300,3137.6542,3204.8565,3137.6542,3198.8259,3178.9326,-41.2784,-1.2985,80498466
2018-11-28,'000300,沪深300,3178.9326,3179.4108,3126.6179,3137.7477,3137.2413,41.6913,1.3289,74881955
2018-11-27,'000300,沪深300,3137.2413,3162.0121,3126.289,3152.7743,3141.2434,-4.0021,-0.1274,55407832
2018-11-26,'000300,沪深300,3141.2434,3169.4418,3131.636,3148.6721,3143.4752,-2.2318,-0.071,59379140
2018-11-23,'000300,沪深300,3143.4752,3212.1952,3139.3857,3208.593,3214.4273,-70.9521,-2.2073,84638255
2018-11-22,'000300,沪深300,3214.4273,3235.4524,3199.6981,3232.9731,3226.4918,-12.0645,-0.3739,65098291
2018-11-21,'000300,沪深300,3226.4918,3230.2578,3185.2393,3187.1025,3218.4076,8.0842,0.2512,84119726
2018-11-20,'000300,沪深300,3218.4076,3278.7845,3213.6833,3268.0768,3294.6031,-76.1955,-2.3127,109361154
2018-11-19,'000300,沪深300,3294.6031,3294.6031,3251.0665,3258.7919,3257.6735,36.9296,1.1336,115956595
2018-11-16,'000300,沪深300,3257.6735,3282.39,3223.7215,3242.879,3242.3715,15.302,0.4719,126876835
2018-11-15,'000300,沪深300,3242.3715,3242.3836,3198.7814,3201.2814,3204.9427,37.4288,1.1678,98558810
2018-11-14,'000300,沪深300,3204.9427,3239.2448,3200.2285,3233.6409,3237.3823,-32.4396,-1.002,113808659
2018-11-13,'000300,沪深300,3237.3823,3254.7684,3161.0979,3164.9222,3205.1407,32.2416,1.0059,126493464
2018-11-12,'000300,沪深300,3205.1407,3206.5127,3152.4399,3160.2465,3167.4442,37.6965,1.1901,88062391
2018-11-09,'000300,沪深300,3167.4442,3193.3039,3166.3106,3193.3039,3212.7737,-45.3295,-1.4109,84282762
2018-11-08,'000300,沪深300,3212.7737,3253.5735,3207.7084,3251.7281,3221.9101,-9.1364,-0.2836,76414540
2018-11-07,'000300,沪深300,3221.9101,3270.5003,3218.4219,3243.8775,3243.1504,-21.2403,-0.6549,91615528
2018-11-06,'000300,沪深300,3243.1504,3254.9778,3213.895,3254.9778,3262.8351,-19.6847,-0.6033,83869138
2018-11-05,'000300,沪深300,3262.8351,3279.8781,3230.3632,3269.4695,3290.2455,-27.4104,-0.8331,109706683
2018-11-02,'000300,沪深300,3290.2455,3290.2455,3222.4354,3258.6093,3177.0338,113.2117,3.5634,153466104
2018-11-01,'000300,沪深300,3177.0338,3217.8034,3173.0992,3185.202,3153.8234,23.2104,0.7359,132653379
2018-10-31,'000300,沪深300,3153.8234,3168.9187,3106.0279,3116.6582,3110.2605,43.5629,1.4006,111207455
2018-10-30,'000300,沪深300,3110.2605,3146.6276,3050.7709,3061.93,3076.8889,33.3716,1.0846,116070101
2018-10-29,'000300,沪深300,3076.8889,3158.8114,3062.5803,3157.4879,3173.635,-96.7461,-3.0484,91839789
2018-10-26,'000300,沪深300,3173.635,3218.1021,3151.9244,3204.2845,3194.3084,-20.6734,-0.6472,101299354
2018-10-25,'000300,沪深300,3194.3084,3197.3212,3099.8887,3107.8402,3188.2018,6.1066,0.1915,106951817
2018-10-24,'000300,沪深300,3188.2018,3245.3971,3164.293,3169.4571,3183.4257,4.7761,0.15,110909744
2018-10-23,'000300,沪深300,3183.4257,3276.0205,3163.5704,3273.1271,3270.2732,-86.8475,-2.6557,121013241
2018-10-22,'000300,沪深300,3270.2732,3297.3803,3159.5614,3159.5614,3134.9455,135.3277,4.3167,145862045
2018-10-19,'000300,沪深300,3134.9455,3137.7475,3009.4983,3017.7488,3044.3918,90.5537,2.9744,98839688
2018-10-18,'000300,沪深300,3044.3918,3097.7903,3043.3817,3097.7903,3118.2463,-73.8545,-2.3685,73771968
2018-10-17,'000300,沪深300,3118.2463,3149.1344,3062.554,3140.6838,3100.9738,17.2725,0.557,76837138
2018-10-16,'000300,沪深300,3100.9738,3166.0918,3089.3668,3128.5764,3126.4516,-25.4778,-0.8149,68887721
2018-10-15,'000300,沪深300,3126.4516,3183.1297,3120.2306,3173.8467,3170.7262,-44.2746,-1.3964,69605023
2018-10-12,'000300,沪深300,3170.7262,3184.122,3094.9657,3123.3715,3124.1139,46.6123,1.492,98611151
2018-10-11,'000300,沪深300,3124.1139,3209.5202,3099.0402,3179.5408,3281.5978,-157.4839,-4.799,120941342
2018-10-10,'000300,沪深300,3281.5978,3315.731,3256.5815,3295.4288,3288.6906,-7.0928,-0.2157,64492828
2018-10-09,'000300,沪深300,3288.6906,3309.7978,3276.1322,3290.1705,3290.8988,-2.2082,-0.0671,66723274
2018-10-08,'000300,沪深300,3290.8988,3364.4641,3285.253,3361.5594,3438.8649,-147.9661,-4.3028,97888989
2018-09-28,'000300,沪深300,3438.8649,3444.9884,3404.6973,3409.9598,3403.5902,35.2747,1.0364,84377756
2018-09-27,'000300,沪深300,3403.5902,3423.71,3394.732,3415.9532,3417.2413,-13.6511,-0.3995,69765241
2018-09-26,'000300,沪深300,3417.2413,3448.2595,3383.2352,3388.5576,3379.8043,37.437,1.1077,93173343
2018-09-25,'000300,沪深300,3379.8043,3394.3771,3367.0253,3375.9717,3410.4856,-30.6813,-0.8996,69054693
2018-09-21,'000300,沪深300,3410.4856,3410.4856,3307.767,3320.6958,3310.1258,100.3598,3.0319,108416005
2018-09-20,'000300,沪深300,3310.1258,3332.3093,3303.073,3314.8758,3312.4823,-2.3565,-0.0711,64561057
2018-09-19,'000300,沪深300,3312.4823,3335.9913,3258.3097,3261.997,3269.4319,43.0504,1.3168,89170666
2018-09-18,'000300,沪深300,3269.4319,3270.107,3193.6423,3193.6423,3204.9224,64.5095,2.0128,70425035
2018-09-17,'000300,沪深300,3204.9224,3230.7878,3200.5096,3224.9267,3242.0902,-37.1678,-1.1464,52259547
2018-09-14,'000300,沪深300,3242.0902,3254.1043,3227.9439,3242.8307,3236.5662,5.524,0.1707,60130640
2018-09-13,'000300,沪深300,3236.5662,3249.593,3191.3975,3239.6852,3202.0248,34.5414,1.0787,67290327
2018-09-12,'000300,沪深300,3202.0248,3225.6014,3194.9785,3216.9911,3224.2116,-22.1868,-0.6881,54627899
