日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值,成交笔数
2009-03-09,'000832,中证转债,263.592,267.931,263.105,267.136,267.103,-3.511,-1.3145,,194330,230970599.0,,,None
2009-03-06,'000832,中证转债,267.103,268.31,266.935,268.31,268.31,-1.207,-0.4499,,213001,262652802.0,,,None
2009-03-05,'000832,中证转债,268.31,269.548,267.417,267.831,267.432,0.878,0.3283,,381571,471416551.0,,,None
2009-03-04,'000832,中证转债,267.432,267.457,262.493,262.493,262.332,5.1,1.9441,,294531,353528236.0,,,None
2009-03-03,'000832,中证转债,262.332,262.628,259.978,261.234,261.435,0.897,0.3431,,189818,227715048.0,,,None
2009-03-02,'000832,中证转债,261.435,262.032,258.443,258.826,259.254,2.181,0.8413,,142901,162719665.0,,,None
2009-02-27,'000832,中证转债,259.254,264.394,259.245,264.394,264.815,-5.561,-2.1,,215741,259329607.0,,,None
2009-02-26,'000832,中证转债,264.815,270.458,264.059,268.99,268.599,-3.784,-1.4088,,524945,635909270.0,,,None
2009-02-25,'000832,中证转债,268.599,270.976,266.768,267.062,264.125,4.474,1.6939,,833392,972096662.0,,,None
2009-02-24,'000832,中证转债,264.125,266.422,263.783,264.554,264.829,-0.704,-0.2658,,394654,480129658.0,,,None
2009-02-23,'000832,中证转债,264.829,264.937,259.028,259.834,259.978,4.851,1.8659,,364534,460368607.0,,,None
2009-02-20,'000832,中证转债,259.978,260.075,256.482,257.218,257.085,2.893,1.1253,,199820,241178354.0,,,None
2009-02-19,'000832,中证转债,257.085,257.548,255.243,255.899,256.054,1.031,0.4026,,321550,383074605.0,,,None
2009-02-18,'000832,中证转债,256.054,258.779,254.977,258.072,261.298,-5.244,-2.0069,,574255,661783891.0,,,None
2009-02-17,'000832,中证转债,261.298,266.64,261.288,266.601,266.816,-5.518,-2.0681,,321559,392080149.0,,,None
2009-02-16,'000832,中证转债,266.816,266.816,264.06,264.06,263.385,3.431,1.3027,,556925,647691597.0,,,None
2009-02-13,'000832,中证转债,263.385,263.478,257.391,257.391,257.391,5.994,2.3288,,334892,430642004.0,,,None
2009-02-12,'000832,中证转债,257.391,257.421,254.082,256.102,256.168,1.223,0.4774,,282502,340689214.0,,,None
2009-02-11,'000832,中证转债,256.168,257.598,254.713,255.259,255.356,0.812,0.318,,383882,478484796.0,,,None
2009-02-10,'000832,中证转债,255.356,255.356,252.799,252.806,252.912,2.444,0.9663,,359737,436125101.0,,,None
2009-02-09,'000832,中证转债,252.912,253.873,251.67,253.032,252.856,0.056,0.0221,,304474,364769033.0,,,None
2009-02-06,'000832,中证转债,252.856,252.867,250.731,250.731,250.758,2.098,0.8367,,386582,460572731.0,,,None
2009-02-05,'000832,中证转债,250.758,253.15,250.661,252.34,252.473,-1.715,-0.6793,,240084,284458159.0,,,None
2009-02-04,'000832,中证转债,252.473,252.735,251.519,251.519,251.505,0.968,0.3849,,276052,312919461.0,,,None
2009-02-03,'000832,中证转债,251.505,251.6,249.38,249.69,249.335,2.17,0.8703,,229070,247645220.0,,,None
2009-02-02,'000832,中证转债,249.335,249.396,247.48,248.064,247.438,1.897,0.7667,,139123,154044023.0,,,None
2009-01-23,'000832,中证转债,247.438,247.483,245.23,245.23,245.23,2.208,0.9004,,212942,226374126.0,,,None
2009-01-22,'000832,中证转债,245.23,245.23,243.961,243.961,243.962,1.268,0.5198,,95328,106317857.0,,,None
2009-01-21,'000832,中证转债,243.962,244.39,242.899,243.275,243.333,0.629,0.2585,,167270,177609763.0,,,None
2009-01-20,'000832,中证转债,243.333,243.333,242.328,242.835,242.835,0.498,0.2051,,97778,105427879.0,,,None
2009-01-19,'000832,中证转债,242.835,243.409,241.791,241.791,241.88,0.955,0.3948,,151232,173085290.0,,,None
2009-01-16,'000832,中证转债,241.88,242.108,240.565,240.565,240.659,1.221,0.5074,,195185,210655971.0,,,None
2009-01-15,'000832,中证转债,240.659,241.03,239.259,239.357,239.353,1.306,0.5456,,169255,181552612.0,,,None
2009-01-14,'000832,中证转债,239.353,239.63,238.802,239.404,239.292,0.061,0.0255,,201396,206324841.0,,,None
2009-01-13,'000832,中证转债,239.292,240.729,239.273,240.687,240.734,-1.442,-0.599,,145727,155740839.0,,,None
2009-01-12,'000832,中证转债,240.734,242.049,239.976,239.976,239.976,0.758,0.3159,,149611,157141042.0,,,None
2009-01-09,'000832,中证转债,239.976,240.11,238.493,238.493,238.568,1.408,0.5902,,167256,179277269.0,,,None
2009-01-08,'000832,中证转债,238.568,238.845,237.706,238.325,238.771,-0.203,-0.085,,156565,163163217.0,,,None
2009-01-07,'000832,中证转债,238.771,238.99,238.025,238.088,238.07,0.701,0.2945,,212123,221674483.0,,,None
2009-01-06,'000832,中证转债,238.07,238.375,235.418,235.441,235.533,2.537,1.0771,,270778,279356188.0,,,None
2009-01-05,'000832,中证转债,235.533,235.621,232.743,232.743,232.832,2.701,1.1601,,302870,302638906.0,,,None
2008-12-31,'000832,中证转债,232.832,232.889,231.881,232.367,232.182,0.65,0.28,,188224,192283571.0,,,None
2008-12-30,'000832,中证转债,232.182,233.723,232.182,233.723,232.955,-0.773,-0.3318,,421603,429790605.0,,,None
2008-12-29,'000832,中证转债,232.955,233.027,232.365,233.027,233.037,-0.082,-0.0352,,104608,108923772.0,,,None
2008-12-26,'000832,中证转债,233.037,233.667,233.022,233.398,233.291,-0.254,-0.1089,,73973,76252162.0,,,None
2008-12-25,'000832,中证转债,233.291,233.366,232.872,232.914,232.868,0.423,0.1816,,59157,61840471.0,,,None
2008-12-24,'000832,中证转债,232.868,233.868,232.723,233.851,233.833,-0.965,-0.4127,,144474,149974944.0,,,None
2008-12-23,'000832,中证转债,233.833,236.913,233.817,236.913,236.87,-3.037,-1.2821,,166739,176757198.0,,,None
2008-12-22,'000832,中证转债,236.87,238.09,236.428,237.792,237.772,-0.902,-0.3794,,56415,62132898.0,,,None
2008-12-19,'000832,中证转债,237.772,238.272,236.467,236.467,236.768,1.004,0.424,,108575,123518312.0,,,None
2008-12-18,'000832,中证转债,236.768,236.807,235.711,235.751,235.759,1.009,0.428,,79734,85827515.0,,,None
2008-12-17,'000832,中证转债,235.759,236.442,234.377,234.377,234.351,1.408,0.6008,,100919,109319983.0,,,None
2008-12-16,'000832,中证转债,234.351,234.366,232.958,234.222,234.237,0.114,0.0487,,88640,98871855.0,,,None
2008-12-15,'000832,中证转债,234.237,234.369,233.545,233.545,233.631,0.606,0.2594,,44045,47405314.0,,,None
2008-12-12,'000832,中证转债,233.631,235.914,233.616,235.914,235.955,-2.324,-0.9849,,173315,195601064.0,,,None
2008-12-11,'000832,中证转债,235.955,237.491,235.932,237.315,237.1,-1.145,-0.4829,,172433,186952808.0,,,None
2008-12-10,'000832,中证转债,237.1,237.389,235.776,236.215,236.396,0.704,0.2978,,257508,281117177.0,,,None
2008-12-09,'000832,中证转债,236.396,238.458,236.373,237.862,237.919,-1.523,-0.6401,,218437,240154640.0,,,None
2008-12-08,'000832,中证转债,237.919,238.026,236.664,236.968,236.659,1.26,0.5324,,298123,339541299.0,,,None
2008-12-05,'000832,中证转债,236.659,236.659,234.44,234.44,234.609,2.05,0.8738,,295406,327213620.0,,,None
2008-12-04,'000832,中证转债,234.609,236.22,234.508,234.508,233.871,0.738,0.3156,,285460,319377679.0,,,None
2008-12-03,'000832,中证转债,233.871,233.901,231.708,231.708,230.983,2.888,1.2503,,270742,301358829.0,,,None
2008-12-02,'000832,中证转债,230.983,231.871,230.099,230.099,230.545,0.438,0.19,,191499,215498287.0,,,None
2008-12-01,'000832,中证转债,230.545,230.651,228.549,228.758,228.777,1.768,0.7728,,272700,316106510.0,,,None
2008-11-28,'000832,中证转债,228.777,228.997,228.379,228.66,228.67,0.107,0.0468,,139456,155607100.0,,,None
2008-11-27,'000832,中证转债,228.67,230.409,228.645,230.409,227.278,1.392,0.6125,,224775,235070065.0,,,None
2008-11-26,'000832,中证转债,227.278,227.542,226.315,226.586,226.585,0.693,0.3058,,95865,103663370.0,,,None
2008-11-25,'000832,中证转债,226.585,227.131,226.069,226.982,226.256,0.329,0.1454,,98060,103926500.0,,,None
2008-11-24,'000832,中证转债,226.256,227.407,226.256,226.61,226.61,-0.354,-0.1562,,101846,111700992.0,,,None
2008-11-21,'000832,中证转债,226.61,227.478,225.67,226.89,227.492,-0.882,-0.3877,,131114,143846804.0,,,None
2008-11-20,'000832,中证转债,227.492,228.197,226.595,227.425,227.771,-0.279,-0.1225,,197083,215168992.0,,,None
2008-11-19,'000832,中证转债,227.771,227.778,224.815,224.815,224.863,2.908,1.2932,,212204,223835696.0,,,None
2008-11-18,'000832,中证转债,224.863,228.87,224.846,228.87,229.001,-4.138,-1.807,,182290,190104034.0,,,None
2008-11-17,'000832,中证转债,229.001,229.201,228.176,228.176,228.243,0.758,0.3321,,209314,232854153.0,,,None
2008-11-14,'000832,中证转债,228.243,228.244,226.343,226.343,226.272,1.971,0.8711,,149782,160241972.0,,,None
2008-11-13,'000832,中证转债,226.272,226.272,224.717,224.717,224.769,1.503,0.6687,,219823,212815288.0,,,None
2008-11-12,'000832,中证转债,224.769,224.769,224.008,224.071,224.088,0.681,0.3039,,69343,68339062.0,,,None
2008-11-11,'000832,中证转债,224.088,224.382,223.535,223.833,223.874,0.214,0.0956,,90345,91649221.0,,,None
2008-11-10,'000832,中证转债,223.874,223.874,222.212,222.212,222.028,1.846,0.8314,,147016,145732001.0,,,None
2008-11-07,'000832,中证转债,222.028,222.055,221.507,221.608,221.587,0.441,0.199,,107521,103293118.0,,,None
2008-11-06,'000832,中证转债,221.587,221.674,221.336,221.674,221.846,-0.259,-0.1167,,171796,157436007.0,,,None
2008-11-05,'000832,中证转债,221.846,221.962,221.186,221.237,221.237,0.609,0.2753,,76455,73200541.0,,,None
2008-11-04,'000832,中证转债,221.237,221.271,220.463,220.553,220.424,0.813,0.3688,,136045,127856030.0,,,None
2008-11-03,'000832,中证转债,220.424,220.624,219.939,220.533,220.489,-0.065,-0.0295,,171049,151239440.0,,,None
2008-10-31,'000832,中证转债,220.489,221.167,220.447,220.981,221.026,-0.537,-0.243,,119006,113872255.0,,,None
2008-10-30,'000832,中证转债,221.026,221.351,220.384,220.719,220.46,0.566,0.2567,,266633,243861947.0,,,None
2008-10-29,'000832,中证转债,220.46,222.449,220.46,222.218,222.086,-1.626,-0.7321,,288063,261489491.0,,,None
2008-10-28,'000832,中证转债,222.086,225.236,221.647,225.236,225.499,-3.413,-1.5135,,450813,426186581.0,,,None
2008-10-27,'000832,中证转债,225.499,229.264,225.499,229.264,229.417,-3.918,-1.7078,,230850,228942695.0,,,None
2008-10-24,'000832,中证转债,229.417,230.638,229.304,230.536,230.545,-1.128,-0.4893,,156365,153845884.0,,,None
2008-10-23,'000832,中证转债,230.545,230.733,230.271,230.727,230.905,-0.36,-0.1559,,59917,59982496.0,,,None
2008-10-22,'000832,中证转债,230.905,231.361,230.83,231.061,231.061,-0.156,-0.0675,,52694,56849611.0,,,None
2008-10-21,'000832,中证转债,231.061,231.398,230.732,230.732,230.551,0.51,0.2212,,180607,187842582.0,,,None
2008-10-20,'000832,中证转债,230.551,230.596,229.69,229.707,229.341,1.21,0.5276,,66297,69480299.0,,,None
2008-10-17,'000832,中证转债,229.341,230.12,229.341,230.12,230.036,-0.695,-0.3021,,207745,209934895.0,,,None
2008-10-16,'000832,中证转债,230.036,230.677,230.036,230.677,230.756,-0.72,-0.312,,104931,107555145.0,,,None
2008-10-15,'000832,中证转债,230.756,231.465,230.711,231.465,231.393,-0.637,-0.2753,,151689,156671615.0,,,None
2008-10-14,'000832,中证转债,231.393,231.962,231.391,231.942,231.489,-0.096,-0.0415,,75032,79971029.0,,,None
2008-10-13,'000832,中证转债,231.489,231.76,231.341,231.76,231.687,-0.198,-0.0855,,141319,148905802.0,,,None
2008-10-10,'000832,中证转债,231.687,232.078,231.126,232.078,232.426,-0.739,-0.318,,294927,302833037.0,,,None
2008-10-09,'000832,中证转债,232.426,232.691,231.998,231.998,231.794,0.632,0.2727,,341820,346278982.0,,,None
2008-10-08,'000832,中证转债,231.794,232.09,230.828,230.867,230.888,0.906,0.3924,,176755,180204731.0,,,None
2008-10-07,'000832,中证转债,230.888,231.179,230.016,230.701,230.718,0.17,0.0737,,112226,118002447.0,,,None
2008-10-06,'000832,中证转债,230.718,231.335,230.281,230.281,230.255,0.463,0.2011,,131729,139715727.0,,,None
2008-09-26,'000832,中证转债,230.255,230.326,229.654,229.654,229.633,0.622,0.2709,,116223,121886630.0,,,None
2008-09-25,'000832,中证转债,229.633,229.716,228.344,228.344,228.354,1.279,0.5601,,113366,118438252.0,,,None
2008-09-24,'000832,中证转债,228.354,228.765,228.277,228.765,229.031,-0.677,-0.2956,,139725,143115099.0,,,None
2008-09-23,'000832,中证转债,229.031,229.726,229.031,229.726,229.709,-0.678,-0.2952,,89833,96372459.0,,,None
2008-09-22,'000832,中证转债,229.709,232.384,229.656,232.384,231.941,-2.232,-0.9623,,162343,173036082.0,,,None
2008-09-19,'000832,中证转债,231.941,232.533,228.541,228.541,227.889,4.052,1.7781,,381952,400764008.0,,,None
2008-09-18,'000832,中证转债,227.889,228.272,227.716,228.272,228.272,-0.383,-0.1678,,47299,49436407.0,,,None
2008-09-17,'000832,中证转债,228.272,228.388,228.164,228.388,228.408,-0.136,-0.0595,,80839,80905033.0,,,None
2008-09-16,'000832,中证转债,228.408,228.471,227.994,228.26,228.184,0.224,0.0982,,86970,87385713.0,,,None
2008-09-12,'000832,中证转债,228.184,228.459,228.018,228.018,228.018,0.166,0.0728,,73208,73966944.0,,,None
2008-09-11,'000832,中证转债,228.018,228.081,227.817,227.989,227.989,0.029,0.0127,,40556,41859172.0,,,None
2008-09-10,'000832,中证转债,227.989,228.158,227.771,227.993,228.026,-0.037,-0.0162,,41446,43208445.0,,,None
2008-09-09,'000832,中证转债,228.026,228.644,227.801,228.644,228.873,-0.847,-0.3701,,91131,94850409.0,,,None
2008-09-08,'000832,中证转债,228.873,229.758,228.665,229.758,229.807,-0.934,-0.4064,,69822,72335577.0,,,None
2008-09-05,'000832,中证转债,229.807,230.578,229.742,229.742,229.976,-0.169,-0.0735,,37623,39739620.0,,,None
2008-09-04,'000832,中证转债,229.976,230.123,229.724,229.734,229.734,0.242,0.1053,,55387,58607392.0,,,None
2008-09-03,'000832,中证转债,229.734,229.81,229.561,229.561,229.561,0.173,0.0754,,45035,47697382.0,,,None
2008-09-02,'000832,中证转债,229.561,229.678,229.275,229.381,229.43,0.131,0.0571,,32766,34848972.0,,,None
2008-09-01,'000832,中证转债,229.43,229.642,229.207,229.642,229.642,-0.212,-0.0923,,20552,21515037.0,,,None
2008-08-29,'000832,中证转债,229.642,229.642,228.187,228.187,228.187,1.455,0.6376,,93667,100268443.0,,,None
2008-08-28,'000832,中证转债,228.187,228.416,228.072,228.411,228.483,-0.296,-0.1296,,136938,140764252.0,,,None
2008-08-27,'000832,中证转债,228.483,229.187,228.325,229.081,229.111,-0.628,-0.2741,,286208,291733194.0,,,None
2008-08-26,'000832,中证转债,229.111,229.525,228.963,229.525,229.527,-0.416,-0.1812,,51602,54450690.0,,,None
2008-08-25,'000832,中证转债,229.527,230.476,229.527,230.476,230.456,-0.929,-0.4031,,109695,115381002.0,,,None
2008-08-22,'000832,中证转债,230.456,231.787,230.456,231.455,231.439,-0.983,-0.4247,,78325,81701441.0,,,None
2008-08-21,'000832,中证转债,231.439,232.338,231.2,232.338,232.582,-1.143,-0.4914,,53360,55970788.0,,,None
2008-08-20,'000832,中证转债,232.582,232.686,231.494,231.702,231.702,0.88,0.3798,,76650,81065125.0,,,None
2008-08-19,'000832,中证转债,231.702,231.818,231.401,231.637,231.67,0.032,0.0138,,61231,61810451.0,,,None
2008-08-18,'000832,中证转债,231.67,232.523,231.393,232.523,232.452,-0.782,-0.3364,,78374,80593670.0,,,None
2008-08-15,'000832,中证转债,232.452,232.621,232.291,232.343,232.343,0.109,0.0469,,33615,34596903.0,,,None
2008-08-14,'000832,中证转债,232.343,232.403,231.549,232.017,231.895,0.448,0.1932,,68777,69816474.0,,,None
2008-08-13,'000832,中证转债,231.895,231.905,231.048,231.878,231.595,0.3,0.1295,,87684,89210052.0,,,None
2008-08-12,'000832,中证转债,231.595,231.806,231.15,231.668,231.614,-0.019,-0.0082,,78438,80782750.0,,,None
2008-08-11,'000832,中证转债,231.614,234.376,231.391,234.376,234.237,-2.623,-1.1198,,50069,52708202.0,,,None
2008-08-08,'000832,中证转债,234.237,235.402,234.15,235.104,235.006,-0.769,-0.3272,,75541,79073901.0,,,None
2008-08-07,'000832,中证转债,235.006,236.204,234.272,236.204,236.264,-1.258,-0.5325,,78438,82161434.0,,,None
2008-08-06,'000832,中证转债,236.264,237.548,235.593,237.356,237.116,-0.852,-0.3593,,234922,240564280.0,,,None
2008-08-05,'000832,中证转债,237.116,240.196,236.962,240.196,240.02,-2.904,-1.2099,,159464,167381037.0,,,None
2008-08-04,'000832,中证转债,240.02,241.277,240.02,241.277,241.277,-1.257,-0.521,,73988,79661401.0,,,None
2008-08-01,'000832,中证转债,241.277,242.07,240.694,242.07,242.021,-0.744,-0.3074,,46848,51036199.0,,,None
2008-07-31,'000832,中证转债,242.021,243.375,242.021,243.312,243.316,-1.295,-0.5322,,73966,83199892.0,,,None
2008-07-30,'000832,中证转债,243.316,243.835,243.109,243.571,243.546,-0.23,-0.0944,,90687,97575210.0,,,None
2008-07-29,'000832,中证转债,243.546,244.836,243.044,244.836,244.347,-0.801,-0.3278,,68764,73949498.0,,,None
2008-07-28,'000832,中证转债,244.347,245.195,242.918,242.918,243.023,1.324,0.5448,,141067,149323962.0,,,None
2008-07-25,'000832,中证转债,243.023,243.566,241.732,241.974,242.185,0.838,0.346,,195398,205499478.0,,,None
2008-07-24,'000832,中证转债,242.185,242.432,241.514,241.795,241.716,0.469,0.194,,125717,132435530.0,,,None
2008-07-23,'000832,中证转债,241.716,242.318,241.362,242.014,241.985,-0.269,-0.1112,,122532,129810845.0,,,None
2008-07-22,'000832,中证转债,241.985,242.677,241.854,241.866,241.941,0.044,0.0182,,85739,95546936.0,,,None
2008-07-21,'000832,中证转债,241.941,241.941,239.912,240.072,240.13,1.811,0.7542,,144561,153424380.0,,,None
2008-07-18,'000832,中证转债,240.13,240.13,238.878,239.566,239.547,0.583,0.2434,,164206,172496808.0,,,None
2008-07-17,'000832,中证转债,239.547,240.581,239.435,239.914,239.79,-0.243,-0.1013,,201200,215859726.0,,,None
2008-07-16,'000832,中证转债,239.79,241.704,239.186,241.607,241.644,-1.854,-0.7672,,68750,76826004.0,,,None
2008-07-15,'000832,中证转债,241.644,243.225,241.114,242.712,242.517,-0.873,-0.36,,115541,127818328.0,,,None
2008-07-14,'000832,中证转债,242.517,243.412,242.218,242.561,242.779,-0.262,-0.1079,,127969,140946400.0,,,None
2008-07-11,'000832,中证转债,242.779,244.725,242.214,244.725,244.764,-1.985,-0.811,,94752,106513402.0,,,None
2008-07-10,'000832,中证转债,244.764,246.795,244.764,245.67,246.097,-1.333,-0.5417,,104409,117439523.0,,,None
2008-07-09,'000832,中证转债,246.097,246.299,245.517,246.145,245.967,0.13,0.0529,,97102,112186379.0,,,None
2008-07-08,'000832,中证转债,245.967,246.763,244.538,245.774,245.828,0.139,0.0565,,145535,174777828.0,,,None
2008-07-07,'000832,中证转债,245.828,245.847,242.644,242.644,242.67,3.158,1.3014,,133982,159869426.0,,,None
2008-07-04,'000832,中证转债,242.67,243.723,241.672,243.553,243.549,-0.879,-0.3609,,233299,267095995.0,,,None
2008-07-03,'000832,中证转债,243.549,243.858,238.154,238.548,238.476,5.073,2.1273,,290309,334854475.0,,,None
2008-07-02,'000832,中证转债,238.476,238.693,237.717,237.971,237.889,0.587,0.2468,,206110,221815912.0,,,None
2008-07-01,'000832,中证转债,237.889,238.659,237.806,238.086,237.985,-0.096,-0.0403,,87575,94720953.0,,,None
2008-06-30,'000832,中证转债,237.985,239.113,237.816,238.505,238.242,-0.257,-0.1079,,72333,80976071.0,,,None
2008-06-27,'000832,中证转债,238.242,240.676,237.922,240.676,241.829,-3.587,-1.4833,,83776,92441771.0,,,None
2008-06-26,'000832,中证转债,241.829,241.962,240.33,240.535,240.296,1.533,0.638,,179925,206257618.0,,,None
2008-06-25,'000832,中证转债,240.296,240.469,238.551,238.634,238.632,1.664,0.6973,,142815,154896172.0,,,None
2008-06-24,'000832,中证转债,238.632,238.819,238.009,238.397,238.431,0.201,0.0843,,158648,172057895.0,,,None
2008-06-23,'000832,中证转债,238.431,239.967,238.178,239.768,239.821,-1.39,-0.5796,,152341,162635026.0,,,None
2008-06-20,'000832,中证转债,239.821,242.044,239.696,240.615,240.516,-0.695,-0.289,,166690,177952550.0,,,None
2008-06-19,'000832,中证转债,240.516,243.527,239.953,243.527,243.534,-3.018,-1.2393,,84871,91645175.0,,,None
2008-06-18,'000832,中证转债,243.534,243.607,240.359,240.675,240.824,2.71,1.1253,,148899,161224425.0,,,None
2008-06-17,'000832,中证转债,240.824,243.413,240.717,243.091,243.091,-2.267,-0.9326,,109250,119580686.0,,,None
2008-06-16,'000832,中证转债,243.091,243.497,242.341,243.216,243.303,-0.212,-0.0871,,78469,87117194.0,,,None
2008-06-13,'000832,中证转债,243.303,245.056,243.228,244.699,244.635,-1.332,-0.5445,,96760,105646800.0,,,None
2008-06-12,'000832,中证转债,244.635,247.677,243.84,246.996,247.005,-2.37,-0.9595,,164766,182796795.0,,,None
2008-06-11,'000832,中证转债,247.005,247.602,245.958,246.51,246.427,0.578,0.2346,,166283,191056412.0,,,None
2008-06-10,'000832,中证转债,246.427,254.565,246.364,254.565,255.283,-8.856,-3.4691,,128684,145920032.0,,,None
2008-06-06,'000832,中证转债,255.283,256.05,254.545,254.874,255.027,0.256,0.1004,,32833,38460337.0,,,None
2008-06-05,'000832,中证转债,255.027,255.553,254.506,255.462,255.049,-0.022,-0.0086,,90035,103435916.0,,,None
2008-06-04,'000832,中证转债,255.049,256.268,254.56,256.268,256.507,-1.458,-0.5684,,55158,65630099.0,,,None
2008-06-03,'000832,中证转债,256.507,257.89,256.482,257.89,258.043,-1.536,-0.5952,,47076,57915885.0,,,None
2008-06-02,'000832,中证转债,258.043,258.308,257.109,257.563,257.608,0.435,0.1689,,75001,89525160.0,,,None
2008-05-30,'000832,中证转债,257.608,259.049,256.83,258.724,258.61,-1.002,-0.3875,,31055,39188130.0,,,None
2008-05-29,'000832,中证转债,258.61,260.904,258.55,260.812,260.812,-2.202,-0.8443,,30684,38964699.0,,,None
2008-05-28,'000832,中证转债,260.812,260.816,257.142,257.167,257.167,3.645,1.4174,,85120,110699083.0,,,None
2008-05-27,'000832,中证转债,257.167,261.41,255.996,256.277,256.277,0.89,0.3473,,75913,95085491.0,,,None
2008-05-26,'000832,中证转债,256.277,257.694,255.107,256.749,256.735,-0.458,-0.1784,,88270,113419045.0,,,None
2008-05-23,'000832,中证转债,256.735,259.012,255.943,258.874,259.147,-2.412,-0.9307,,68556,84071228.0,,,None
2008-05-22,'000832,中证转债,259.147,260.214,256.023,257.368,257.814,1.333,0.517,,106255,132432324.0,,,None
2008-05-21,'000832,中证转债,257.814,258.41,252.599,255.94,256.253,1.561,0.6092,,170285,205164637.0,,,None
2008-05-20,'000832,中证转债,256.253,264.87,255.931,264.87,264.852,-8.599,-3.2467,,95896,121566155.0,,,None
2008-05-19,'000832,中证转债,264.852,267.283,264.837,267.283,267.283,-2.431,-0.9095,,94325,112224039.0,,,None
2008-05-16,'000832,中证转债,267.283,270.083,265.749,269.319,269.336,-2.053,-0.7622,,104271,134908335.0,,,None
2008-05-15,'000832,中证转债,269.336,272.399,269.325,271.864,272.223,-2.887,-1.0605,,131398,168882116.0,,,None
2008-05-14,'000832,中证转债,272.223,274.781,270.706,272.793,270.756,1.467,0.5418,,191872,266481047.0,,,None
2008-05-13,'000832,中证转债,270.756,271.649,268.878,269.588,269.807,0.949,0.3517,,109903,142444818.0,,,None
2008-05-12,'000832,中证转债,269.807,270.512,262.926,264.404,264.586,5.221,1.9733,,132832,184511379.0,,,None
2008-05-09,'000832,中证转债,264.586,266.441,261.78,261.78,261.768,2.818,1.0765,,138538,184175529.0,,,None
2008-05-08,'000832,中证转债,261.768,261.768,258.635,259.28,259.707,2.061,0.7936,,89065,111804054.0,,,None
2008-05-07,'000832,中证转债,259.707,267.942,259.707,267.284,267.07,-7.363,-2.757,,136519,175466446.0,,,None
2008-05-06,'000832,中证转债,267.07,269.438,265.975,268.974,268.946,-1.876,-0.6975,,120325,154018370.0,,,None
2008-05-05,'000832,中证转债,268.946,269.257,263.283,263.283,262.725,6.221,2.3679,,181773,233921386.0,,,None
2008-04-30,'000832,中证转债,262.725,263.731,257.016,257.016,257.003,5.722,2.2264,,236603,307754888.0,,,None
2008-04-29,'000832,中证转债,257.003,257.638,255.954,257.638,257.596,-0.593,-0.2302,,145672,180757915.0,,,None
2008-04-28,'000832,中证转债,257.596,258.682,255.818,258.053,257.981,-0.385,-0.1492,,177178,231915297.0,,,None
2008-04-25,'000832,中证转债,257.981,261.444,257.604,258.932,258.559,-0.578,-0.2235,,374510,465949870.0,,,None
2008-04-24,'000832,中证转债,258.559,264.068,254.81,257.06,248.18,10.379,4.182,,502574,617408824.0,,,None
2008-04-23,'000832,中证转债,248.18,248.18,244.63,244.771,244.343,3.837,1.5703,,141347,167323747.0,,,None
2008-04-22,'000832,中证转债,244.343,247.766,242.38,247.766,247.638,-3.295,-1.3306,,229125,267167261.0,,,None
2008-04-21,'000832,中证转债,247.638,254.236,246.604,254.236,247.48,0.158,0.0638,,119401,140173729.0,,,None
2008-04-18,'000832,中证转债,247.48,250.691,247.48,250.691,250.837,-3.357,-1.3383,,70987,83559563.0,,,None
2008-04-17,'000832,中证转债,250.837,254.445,250.435,253.285,253.251,-2.414,-0.9532,,56242,66063149.0,,,None
2008-04-16,'000832,中证转债,253.251,255.747,253.251,254.426,255.146,-1.895,-0.7427,,85977,104429604.0,,,None
2008-04-15,'000832,中证转债,255.146,256.344,253.729,256.344,256.169,-1.023,-0.3993,,109204,133986227.0,,,None
2008-04-14,'000832,中证转债,256.169,260.406,255.33,259.652,260.077,-3.908,-1.5026,,96713,117119237.0,,,None
2008-04-11,'000832,中证转债,260.077,261.098,259.059,259.091,259.091,0.986,0.3806,,70940,85168483.0,,,None
2008-04-10,'000832,中证转债,259.091,259.239,255.383,255.383,255.902,3.189,1.2462,,80207,94870321.0,,,None
2008-04-09,'000832,中证转债,255.902,263.442,255.722,263.122,263.122,-7.22,-2.744,,65431,76138880.0,,,None
2008-04-08,'000832,中证转债,263.122,264.455,263.122,263.38,263.085,0.037,0.0141,,100103,120636640.0,,,None
2008-04-07,'000832,中证转债,263.085,263.085,258.856,259.546,259.659,3.426,1.3194,,101051,119497405.0,,,None
2008-04-03,'000832,中证转债,259.659,259.896,256.301,257.802,257.824,1.835,0.7117,,64354,75980037.0,,,None
2008-04-02,'000832,中证转债,257.824,259.564,255.464,259.416,259.259,-1.435,-0.5535,,198223,223800226.0,,,None
2008-04-01,'000832,中证转债,259.259,267.945,258.726,267.877,267.857,-8.598,-3.2099,,108060,125487683.0,,,None
2008-03-31,'000832,中证转债,267.857,267.857,264.7,267.077,267.709,0.148,0.0553,,68803,82268791.0,,,None
2008-03-28,'000832,中证转债,267.709,267.709,263.503,267.334,267.0,0.709,0.2655,,135956,166054379.0,,,None
2008-03-27,'000832,中证转债,267.0,269.374,265.651,269.093,269.092,-2.092,-0.7774,,59490,69923056.0,,,None
2008-03-26,'000832,中证转债,269.092,271.117,267.818,267.818,267.817,1.275,0.4761,,53915,61517646.0,,,None
